h,impulse,response,median,lower,upper,model,irf,version,mean
35,Main,hours_worked,0.0339301843435582,-0.120929966147522,0.19764834153344,classical_fd,0.0231558063328268,Original BCA,
36,Main,hours_worked,0.0350500312907495,-0.12088368319022,0.205650971972461,classical_fd,0.0249385770101834,Original BCA,
37,Main,hours_worked,0.0358806311292198,-0.121558764333223,0.210046995312886,classical_fd,0.0268884390298769,Original BCA,
38,Main,hours_worked,0.0399898556294673,-0.1201963880595,0.214227392070402,classical_fd,0.0289483076817335,Original BCA,
39,Main,hours_worked,0.0429361394546968,-0.120232813018948,0.219979413105248,classical_fd,0.0310665989853516,Original BCA,
40,Main,hours_worked,0.0460747540273174,-0.119849016390925,0.228716463101553,classical_fd,0.0331976718542042,Original BCA,
1,Main,unemployment,0.172439748667665,0.144605535321532,0.19082195314499,classical_fd,0.198435725641575,Original BCA,
2,Main,unemployment,0.295754938513981,0.24556231155941,0.32614035000614,classical_fd,0.33011722613991,Original BCA,
3,Main,unemployment,0.350635826414579,0.279384784811631,0.394414945228849,classical_fd,0.384483060477829,Original BCA,
4,Main,unemployment,0.355207470565187,0.246426256383334,0.416386518390023,classical_fd,0.37964381125357,Original BCA,
5,Main,unemployment,0.32155282217911,0.17366489283246,0.411850796677382,classical_fd,0.337608771901055,Original BCA,
6,Main,unemployment,0.257156886717435,0.0845557737422913,0.38403529814731,classical_fd,0.276481690506327,Original BCA,
7,Main,unemployment,0.190274812794437,-0.00720339416716219,0.342437700708367,classical_fd,0.210018875490217,Original BCA,
8,Main,unemployment,0.12246932198359,-0.0807875800664713,0.294673821323439,classical_fd,0.147181145645026,Original BCA,
9,Main,unemployment,0.0664606836598877,-0.132105578951966,0.244189976513058,classical_fd,0.0931777754364696,Original BCA,
10,Main,unemployment,0.0197734471307683,-0.171622798695222,0.19380020146324,classical_fd,0.0502575926711827,Original BCA,
11,Main,unemployment,-0.0162036456758541,-0.192052365841693,0.157195726812427,classical_fd,0.0186547441488917,Original BCA,
12,Main,unemployment,-0.0378977238583283,-0.206343903119535,0.129200622172203,classical_fd,-0.00265745176073754,Original BCA,
13,Main,unemployment,-0.0540373799964319,-0.211661182186199,0.104613160920881,classical_fd,-0.0153495856870796,Original BCA,
14,Main,unemployment,-0.0574792574440322,-0.207358551000573,0.0861696354141258,classical_fd,-0.0213042890849799,Original BCA,
15,Main,unemployment,-0.0564393587266212,-0.194965588510276,0.066927870267589,classical_fd,-0.0223320117342397,Original BCA,
16,Main,unemployment,-0.0524008596670653,-0.178864928970417,0.0526978753430729,classical_fd,-0.0200131729180142,Original BCA,
17,Main,unemployment,-0.047367829450558,-0.163436860487602,0.0474539155822637,classical_fd,-0.0156302070857734,Original BCA,
18,Main,unemployment,-0.0403718428831873,-0.144986923238024,0.0469297543854407,classical_fd,-0.0101611421903584,Original BCA,
19,Main,unemployment,-0.0342469511453405,-0.132310176374149,0.0480259204493429,classical_fd,-0.00430900489694734,Original BCA,
20,Main,unemployment,-0.0291794621850878,-0.118450771849421,0.0506473180080726,classical_fd,0.00145135095496872,Original BCA,
21,Main,unemployment,-0.0203709023671798,-0.106615214951066,0.0547640596672447,classical_fd,0.00682204855548476,Original BCA,
22,Main,unemployment,-0.0150236572241037,-0.0967467907865839,0.0595699056725637,classical_fd,0.0116344513238797,Original BCA,
23,Main,unemployment,-0.00763298519069233,-0.0864903406574862,0.0634738061204419,classical_fd,0.0158089791493631,Original BCA,
24,Main,unemployment,-0.0024944319470433,-0.0764550909348667,0.068252225787824,classical_fd,0.0193238226744436,Original BCA,
25,Main,unemployment,0.00452838004902707,-0.0684794194967004,0.072603521683686,classical_fd,0.0221922209237075,Original BCA,
26,Main,unemployment,0.00770861100701069,-0.0620216689951245,0.0752471511509898,classical_fd,0.0244470394699135,Original BCA,
27,Main,unemployment,0.0116676259292674,-0.0560407910282809,0.0779846722974516,classical_fd,0.026131036503251,Original BCA,
28,Main,unemployment,0.0138465497345924,-0.0499953408483533,0.079666764690188,classical_fd,0.0272912120160773,Original BCA,
29,Main,unemployment,0.0159022012187048,-0.045916102330236,0.0840394271088546,classical_fd,0.0279758507564343,Original BCA,
30,Main,unemployment,0.0177045111865866,-0.0436619214197419,0.0838449403701732,classical_fd,0.0282331707378766,Original BCA,
31,Main,unemployment,0.0196411192617774,-0.0392994893643807,0.0851385505041689,classical_fd,0.0281108001176478,Original BCA,
32,Main,unemployment,0.0224412079222909,-0.0378003904456538,0.0858192085060921,classical_fd,0.0276555799496311,Original BCA,
33,Main,unemployment,0.023435112050209,-0.0370716821883234,0.0888075030064606,classical_fd,0.0269134082465378,Original BCA,
34,Main,unemployment,0.0241924129201086,-0.0357330253708269,0.0868322636006479,classical_fd,0.0259289974907509,Original BCA,
35,Main,unemployment,0.024927457943501,-0.0338101611319728,0.0882559926071407,classical_fd,0.0247455190268932,Original BCA,
36,Main,unemployment,0.0244442640229082,-0.0317416444152005,0.0874261600125758,classical_fd,0.023404164253542,Original BCA,
37,Main,unemployment,0.0238985813435373,-0.0322880084675021,0.0860823975211848,classical_fd,0.0219436762567126,Original BCA,
38,Main,unemployment,0.023399726575704,-0.0316185496306851,0.0849900255151017,classical_fd,0.0203999077154393,Original BCA,
39,Main,unemployment,0.022546404878005,-0.0319655718572272,0.0825034791826793,classical_fd,0.0188054508478363,Original BCA,
40,Main,unemployment,0.0206969288058717,-0.0323738810272056,0.0809324368765326,classical_fd,0.0171893697940757,Original BCA,
1,Main,labor_share,0.149491325593487,-0.0268806474534238,0.298574932636636,classical_fd,0.167501135559278,Original BCA,
2,Main,labor_share,0.108481920831803,-0.00387633847955368,0.215985420200912,classical_fd,0.128041574612028,Original BCA,
3,Main,labor_share,0.0335855376461737,-0.0847292663452256,0.150558215315721,classical_fd,0.0529323730512192,Original BCA,
4,Main,labor_share,-0.0501744963559658,-0.15595147751274,0.0572106013706663,classical_fd,-0.0370601289771658,Original BCA,
5,Main,labor_share,-0.124905088360869,-0.222909232642506,-0.0248496875544286,classical_fd,-0.116586071874464,Original BCA,
6,Main,labor_share,-0.175304993981006,-0.25889092239165,-0.0855847494763658,classical_fd,-0.174651968434235,Original BCA,
7,Main,labor_share,-0.202364306657329,-0.27912353014091,-0.127067363841777,classical_fd,-0.207905876456585,Original BCA,
8,Main,labor_share,-0.208126140432199,-0.282672932002145,-0.136213979785806,classical_fd,-0.218786179056773,Original BCA,
9,Main,labor_share,-0.198913270195048,-0.282738084949113,-0.119370649377309,classical_fd,-0.211747326345277,Original BCA,
10,Main,labor_share,-0.183605887310075,-0.271560547580251,-0.0890498602803367,classical_fd,-0.192264692916732,Original BCA,
11,Main,labor_share,-0.156045770438492,-0.258132066081525,-0.04617541680526,classical_fd,-0.165375493293733,Original BCA,
12,Main,labor_share,-0.124227497461939,-0.239210284662219,-0.0040170901781623,classical_fd,-0.135329712190982,Original BCA,
13,Main,labor_share,-0.0891907598755051,-0.221679079031071,0.0307616558697984,classical_fd,-0.105294794194339,Original BCA,
14,Main,labor_share,-0.0624122556771326,-0.197962148183525,0.0644622385916985,classical_fd,-0.0774199551769997,Original BCA,
15,Main,labor_share,-0.0340801294691522,-0.174743115694289,0.08887631776626,classical_fd,-0.0529577567621812,Original BCA,
16,Main,labor_share,-0.0128033820403516,-0.14757593357539,0.110108047065738,classical_fd,-0.0324657106492367,Original BCA,
17,Main,labor_share,0.00487345745729335,-0.123774592315383,0.125279097642961,classical_fd,-0.0159995067849177,Original BCA,
18,Main,labor_share,0.0172914454040105,-0.106482959551491,0.133554071595243,classical_fd,-0.00329065969127506,Original BCA,
19,Main,labor_share,0.0255244117250403,-0.0894373823079847,0.138540875055859,classical_fd,0.00611245389685858,Original BCA,
20,Main,labor_share,0.0293773099326566,-0.0778745695766577,0.136901565514739,classical_fd,0.0127389204262266,Original BCA,
21,Main,labor_share,0.0315972034012785,-0.0673746810291696,0.136231033912894,classical_fd,0.0171237920749991,Original BCA,
22,Main,labor_share,0.0331022619361105,-0.0618953674496092,0.132522333025776,classical_fd,0.0197641013566295,Original BCA,
23,Main,labor_share,0.0347409837168002,-0.0558481933197316,0.127749331954426,classical_fd,0.0210960420317839,Original BCA,
24,Main,labor_share,0.0344249732231981,-0.0512387227557853,0.123255050277493,classical_fd,0.0214867788808237,Original BCA,
25,Main,labor_share,0.0329891819883203,-0.0488676975460161,0.118963892433771,classical_fd,0.0212355934474127,Original BCA,
26,Main,labor_share,0.0319884604531269,-0.0470199367436884,0.115675724364433,classical_fd,0.0205801956028546,Original BCA,
27,Main,labor_share,0.029456984671338,-0.0511818527328472,0.110054746587235,classical_fd,0.0197052927511315,Original BCA,
28,Main,labor_share,0.028646745398735,-0.0503143308215175,0.104156617391608,classical_fd,0.0187515278233444,Original BCA,
29,Main,labor_share,0.026528084363817,-0.0544044381547711,0.100988983120161,classical_fd,0.0178237222241311,Original BCA,
30,Main,labor_share,0.0234427880325657,-0.0517488408419728,0.097010048521806,classical_fd,0.0169979373138241,Original BCA,
31,Main,labor_share,0.0200773394468387,-0.0537199987205916,0.0969070827716701,classical_fd,0.0163272479355973,Original BCA,
32,Main,labor_share,0.0183556245474475,-0.0546401029374953,0.0961326834978149,classical_fd,0.0158463359582762,Original BCA,
33,Main,labor_share,0.0155571367236315,-0.0553752239671541,0.0952702358595494,classical_fd,0.015575110266228,Original BCA,
34,Main,labor_share,0.013725705587008,-0.0542343901321113,0.0927160431942171,classical_fd,0.0155215804747404,Original BCA,
35,Main,labor_share,0.0120245548664602,-0.0543135854186596,0.0942547908132178,classical_fd,0.0156841885637305,Original BCA,
36,Main,labor_share,0.0120103785768784,-0.0567556514103832,0.0926646322514952,classical_fd,0.0160537592206002,Original BCA,
37,Main,labor_share,0.0116886481844681,-0.0579471012979319,0.0935459371309882,classical_fd,0.0166151821548489,Original BCA,
38,Main,labor_share,0.0130063706285622,-0.0585317942696847,0.0926641058539655,classical_fd,0.0173488972455558,Original BCA,
39,Main,labor_share,0.0125006034997568,-0.0604837381060534,0.0934609789932192,classical_fd,0.0182322205134719,Original BCA,
40,Main,labor_share,0.0123712340546,-0.0595815003938989,0.0946919028191009,classical_fd,0.0192405265438826,Original BCA,
1,Main,interest,-0.0518418454079733,-0.103798952997104,-0.00626122100943516,classical_fd,-0.0560213454412518,Original BCA,
2,Main,interest,-0.10410257688299,-0.154791625489626,-0.0449873151178342,classical_fd,-0.105538916772441,Original BCA,
3,Main,interest,-0.122911519379712,-0.16663344909841,-0.0691033321709667,classical_fd,-0.122934652941078,Original BCA,
4,Main,interest,-0.121692948985248,-0.158944349303655,-0.0770251864890443,classical_fd,-0.12123391155429,Original BCA,
5,Main,interest,-0.111075274699023,-0.144118206311314,-0.0729376052829623,classical_fd,-0.109189605207086,Original BCA,
6,Main,interest,-0.0935607849161833,-0.125855132195462,-0.0609147264026235,classical_fd,-0.0913790671024468,Original BCA,
7,Main,interest,-0.0755400983620568,-0.107034968675987,-0.0424660192414063,classical_fd,-0.0715208718978193,Original BCA,
8,Main,interest,-0.0575460649183582,-0.0897035333346886,-0.0227304509334112,classical_fd,-0.0520193645539557,Original BCA,
9,Main,interest,-0.0390016423365705,-0.0742479635226377,-0.00262739769497221,classical_fd,-0.0343501927578016,Original BCA,
10,Main,interest,-0.022853029419495,-0.0632335394502632,0.0131937929630042,classical_fd,-0.0192526099851969,Original BCA,
11,Main,interest,-0.00936966956213756,-0.0516554318746963,0.0260964873803751,classical_fd,-0.00695951224250057,Original BCA,
12,Main,interest,0.000871918794915265,-0.042101332629198,0.0361260741215367,classical_fd,0.00262882393552965,Original BCA,
13,Main,interest,0.00793863338125196,-0.031688822371749,0.0426694301122366,classical_fd,0.00979970232018637,Original BCA,
14,Main,interest,0.0128777081077758,-0.025085841141281,0.0474993945626999,classical_fd,0.0149261788926115,Original BCA,
15,Main,interest,0.0165400987967162,-0.0208558517351765,0.0520990345271805,classical_fd,0.0183966180067278,Original BCA,
16,Main,interest,0.0189454621274177,-0.0153671385184059,0.0538090181815556,classical_fd,0.0205727535483428,Original BCA,
17,Main,interest,0.0206883902502281,-0.0126262081354783,0.0543528155372306,classical_fd,0.0217678040213306,Original BCA,
18,Main,interest,0.0233662558842656,-0.0103165042245739,0.0546849878535132,classical_fd,0.0222390985656099,Original BCA,
19,Main,interest,0.0236771868688098,-0.00911394141754851,0.0547023335259081,classical_fd,0.0221895825366234,Original BCA,
20,Main,interest,0.0233118622264069,-0.00967275295060775,0.056346498475963,classical_fd,0.0217742882425047,Original BCA,
21,Main,interest,0.023508568200859,-0.0101198714574014,0.055716654476768,classical_fd,0.0211088044242576,Original BCA,
22,Main,interest,0.0230248797135552,-0.0102869581957165,0.056135245506144,classical_fd,0.0202779052313647,Original BCA,
23,Main,interest,0.0227105435743473,-0.00920488701353696,0.0558980398584406,classical_fd,0.0193432594966752,Original BCA,
24,Main,interest,0.022641783534186,-0.0105471331066762,0.0545314879557445,classical_fd,0.0183497496297962,Original BCA,
25,Main,interest,0.0223641394832842,-0.0114259345595308,0.0537427854093734,classical_fd,0.0173303079244137,Original BCA,
26,Main,interest,0.0216273671384931,-0.0117085939554168,0.0525003898054094,classical_fd,0.0163094100763781,Original BCA,
27,Main,interest,0.0206878517904261,-0.0122211378809091,0.0525256416541213,classical_fd,0.015305471782049,Original BCA,
28,Main,interest,0.0198352133992592,-0.01261219266192,0.0524904326714405,classical_fd,0.0143324225550518,Original BCA,
29,Main,interest,0.0185233083983294,-0.0130347180042534,0.0523186550056711,classical_fd,0.0134007091710987,Original BCA,
30,Main,interest,0.0177786660115302,-0.0133323651867631,0.0521792174439125,classical_fd,0.0125179357727579,Original BCA,
31,Main,interest,0.0175542221021036,-0.0141179955335941,0.0517414151057639,classical_fd,0.0116892946101556,Original BCA,
32,Main,interest,0.0171795049393125,-0.0148167583486472,0.0511232777150717,classical_fd,0.0109178915044608,Original BCA,
33,Main,interest,0.016287125603762,-0.0157882674948892,0.0508035413855132,classical_fd,0.0102050286630573,Original BCA,
34,Main,interest,0.0154771970024646,-0.0168155920207986,0.0496800703293578,classical_fd,0.00955047645238017,Original BCA,
35,Main,interest,0.0147822411520386,-0.0181728059495322,0.0494299155382069,classical_fd,0.00895274478292831,Original BCA,
36,Main,interest,0.0141717007465803,-0.0180219997356185,0.0495146971244318,classical_fd,0.00840935234862882,Original BCA,
37,Main,interest,0.0134971202517459,-0.0184117325815492,0.0486426949759733,classical_fd,0.00791708604619248,Original BCA,
38,Main,interest,0.013379857526762,-0.0193801842982308,0.0491300444924861,classical_fd,0.00747224144464075,Original BCA,
39,Main,interest,0.0127932499616793,-0.0202540158488695,0.0493588387711347,classical_fd,0.00707083641224164,Original BCA,
40,Main,interest,0.0125347468991256,-0.0206452060395733,0.0494571483067376,classical_fd,0.00670879256298737,Original BCA,
1,Main,inflation,-0.00787279440983732,-0.046469262898803,0.0313800030474792,classical_fd,-0.00344608758953386,Original BCA,
2,Main,inflation,-0.0182853459772394,-0.0503341443696326,0.0114465633980267,classical_fd,-0.0167708265245569,Original BCA,
3,Main,inflation,-0.0319158578965786,-0.0595553252808586,-0.00328746068796408,classical_fd,-0.030361694213321,Original BCA,
4,Main,inflation,-0.0352274451638562,-0.0613816620983098,-0.00946605051869108,classical_fd,-0.0333925656077721,Original BCA,
5,Main,inflation,-0.0337662755388559,-0.0570920243713501,-0.0113064669445841,classical_fd,-0.0324758967237647,Original BCA,
6,Main,inflation,-0.0278994595380585,-0.0503198236845116,-0.00799846693292834,classical_fd,-0.0269476617892933,Original BCA,
